"SGG_PHESANT_ID","SGG_PHESANT_ID_sub","N_pairs","r2","Neale_pheno_ID","Neale_pheno_ID_sub","Neale_file_sex","description","variable_type","SGG_request","PHESANT_processed","SGG_location","Neale_downloaded","category","define_category:T/F","v2_exists","v2_downloaded","num_IVs"
"20090_359","20090","8262",0.0711960069004132,"20090_359",20090,"both","Type of fat/oil used in cooking: Butter","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,1
"20090_360","20090","8262",0.0327706098646423,"20090_360",20090,"both","Type of fat/oil used in cooking: Spreadable butter","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,2
"20090_361","20090","8262",0.0236052384149594,"20090_361",20090,"both","Type of fat/oil used in cooking: Low fat butter","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,3
"20090_362","20090","8262",0.0928173581588452,"20090_362",20090,"both","Type of fat/oil used in cooking: Normal fat butter","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,7
"20090_364","20090","8262",0.097022217878046,"20090_364",20090,"both","Type of fat/oil used in cooking: Lard","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,1
"20090_365","20090","8262",0.0378889653338449,"20090_365",20090,"both","Type of fat/oil used in cooking: Olive spread","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,0
"20090_367","20090","8262",0.0204005684185751,"20090_367",20090,"both","Type of fat/oil used in cooking: Low fat olive spread for","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,1
"20090_368","20090","8262",0.0227571987734976,"20090_368",20090,"both","Type of fat/oil used in cooking: Normal fat olive spread","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,0
"20090_371","20090","8262",0.0499812108802968,"20090_371",20090,"both","Type of fat/oil used in cooking: Polyunsaturated margarine","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,0
"20090_372","20090","8262",0.0395183571359844,"20090_372",20090,"both","Type of fat/oil used in cooking: Very low fat polyunsaturated margarine","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,0
"20090_373","20090","8262",0.0263204867893504,"20090_373",20090,"both","Type of fat/oil used in cooking: Low fat polyunsaturated margarine","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,0
"20090_374","20090","8262",0.0204747358604511,"20090_374",20090,"both","Type of fat/oil used in cooking: Normal fat polyunsaturated margarine","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,0
"20090_375","20090","8262",0.0387069190363944,"20090_375",20090,"both","Type of fat/oil used in cooking: Cholesterol lowering polyunsaturated margarine","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,2
"20090_377","20090","8262",0.0398860107843692,"20090_377",20090,"both","Type of fat/oil used in cooking: Dairy spread","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,0
"20090_379","20090","8262",0.0351453392503719,"20090_379",20090,"both","Type of fat/oil used in cooking: Low fat dairy spread","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,1
"20090_380","20090","8262",0.0183798833588173,"20090_380",20090,"both","Type of fat/oil used in cooking: Normal fat dairy spread","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,1
"20090_383","20090","8262",0.052666096056901,"20090_383",20090,"both","Type of fat/oil used in cooking: Soya margarine","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,0
"20090_396","20090","8262",0.039022690915629,"20090_396",20090,"both","Type of fat/oil used in cooking: Other type fat","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,1
"20095_1","20095","8262",0.0489829318732697,"20095_1",20095,"both","Size of white wine glass drunk: small (125ml)","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,0
"20095_2","20095","8262",0.0726099999750691,"20095_2",20095,"both","Size of white wine glass drunk: medium (175ml)","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin2/out_bin2..tsv","YES","diet",FALSE,FALSE,NA,0
"20096_1","20096","8262",0.0674907880033137,"20096_1",20096,"both","Size of red wine glass drunk: small (125ml)","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","diet",FALSE,FALSE,NA,2
"20096_2","20096","8262",0.0810605060980663,"20096_2",20096,"both","Size of red wine glass drunk: medium (175ml)","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","diet",FALSE,FALSE,NA,1
"20097_1","20097","8262",0.0225915956911543,"20097_1",20097,"both","Size of rose wine glass drunk: small (125ml)","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","diet",FALSE,FALSE,NA,0
"20097_2","20097","8262",0.0446288570771349,"20097_2",20097,"both","Size of rose wine glass drunk: medium (175ml)","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","diet",FALSE,FALSE,NA,0
"20112_1","20112","3",0.25,"20112_1",20112,"both","Illnesses of adopted father: Heart disease","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21653/bin1/out_bin1..tsv","YES","parental_pheno",FALSE,TRUE,TRUE,0
"20112_100","20112","3",0.25,"20112_100",20112,"both","Illnesses of adopted father: None of the above (group 1)","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21653/bin1/out_bin1..tsv","YES","parental_pheno",FALSE,TRUE,TRUE,0
"20112_13","20112","4",0.111111111111111,"20112_13",20112,"both","Illnesses of adopted father: Prostate cancer","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21653/bin1/out_bin1..tsv","YES","parental_pheno",FALSE,TRUE,TRUE,0
"20113_1","20113","6",0.111111111111111,"20113_1",20113,"both","Illnesses of adopted mother: Heart disease","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21653/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,TRUE,TRUE,0
"20113_10","20113","6",0.4,"20113_10",20113,"both","Illnesses of adopted mother: Alzheimer's disease/dementia","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21653/bin1/out_bin1..tsv","YES","parental_pheno",FALSE,TRUE,TRUE,0
"20113_100","20113","6",0.2,"20113_100",20113,"both","Illnesses of adopted mother: None of the above (group 1)","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21653/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,TRUE,TRUE,0
"20113_2","20113","5",0.166666666666667,"20113_2",20113,"both","Illnesses of adopted mother: Stroke","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21653/bin1/out_bin1..tsv","YES","parental_pheno",FALSE,TRUE,TRUE,0
"20116_0","20116","74532",0.0413543169944468,"20116_0",20116,"both","Smoking status: Never","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,82
"20116_1","20116","74532",0.0307989092447361,"20116_1",20116,"both","Smoking status: Previous","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,24
"20116_2","20116","74532",0.0535050894142278,"20116_2",20116,"both","Smoking status: Current","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,17
"20117_0","20117","74958",0.0315041793456187,"20117_0",20117,"both","Alcohol drinker status: Never","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,1
"20117_1","20117","74958",0.0101630094291877,"20117_1",20117,"both","Alcohol drinker status: Previous","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","NO","lifestyle",TRUE,FALSE,NA,0
"20117_2","20117","74958",0.040040877414695,"20117_2",20117,"both","Alcohol drinker status: Current","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,3
"20128","20128","23510",0.0100842391950196,"20128",20128,"both","Number of fluid intelligence questions attempted within time limit","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21071/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,5
"20150","20150","44599",0.0269003839308677,"20150_irnt",20150,"both","Forced expiratory volume in 1-second (FEV1), Best measure","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21653/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,228
"20151","20151","44599",0.0651675573008405,"20151_irnt",20151,"both","Forced vital capacity (FVC), Best measure","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21653/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,284
"20153","20153","8548",0.159231387437127,"20153_irnt",20153,"both","Forced expiratory volume in 1-second (FEV1), predicted","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21653/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,256
"20154","20154","8548",0.0133311049635346,"20154_irnt",20154,"both","Forced expiratory volume in 1-second (FEV1), predicted percentage","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21653/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,61
"20160","20160","74547",0.0159032578990271,"20160",20160,"both","Ever smoked","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,49
"2050","2050","69172",0.0111001212440089,"2050",2050,"both","Frequency of depressed mood in last 2 weeks","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,5
"2080","2080","70829",0.0140579432124994,"2080",2080,"both","Frequency of tiredness / lethargy in last 2 weeks","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,24
"21001","21001","74699",0.053676366993998,"21001_irnt",21001,"both","Body mass index (BMI)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,343
"2149","2149","55220",0.198128011814459,"2149",2149,"both","Lifetime number of sexual partners","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,40
"2178","2178","74660",0.0224567390140313,"2178",2178,"both","Overall health rating","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,68
"2207","2207","74950",0.0263858038876785,"2207",2207,"both","Wears glasses or contact lenses","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy",FALSE,FALSE,NA,3
"22146","22146","465",0.0210139178758967,"22146_irnt",22146,"both","Age hayfever or allergic rhinitis diagnosed by doctor","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","disease",FALSE,FALSE,NA,11
"22166","22166","465",0.0207214243965874,"22166",22166,"both","Recent medication for hayfever or allergic rhinitis","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","disease_proxy",FALSE,FALSE,NA,0
"22167","22167","141",0.0733358459662935,"22167",22167,"both","Recent medication for asthma","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","disease_proxy",FALSE,FALSE,NA,2
"22174","22174","2",1,"22174",22174,"both","Recent medication for bronchiectasis","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","disease_proxy",FALSE,FALSE,NA,0
"2237","2237","75007",0.0363655915283584,"2237",2237,"both","Plays computer games","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,24
"22506_111","22506","9847",0.0206780706837238,"22506_111",22506,"both","Tobacco smoking: Smokes on most or all days","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,1
"22506_113","22506","9847",0.0426792096790193,"22506_113",22506,"both","Tobacco smoking: Ex-smoker","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,4
"22506_114","22506","9847",0.0490938268168964,"22506_114",22506,"both","Tobacco smoking: Never smoked","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,5
"22507","22507","1710",0.152095656415706,"22507_irnt",22507,"both","Age of stopping smoking","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"22702","22702","75033",0.978254839708728,"22702_irnt",22702,"both","Home location - east co-ordinate (rounded)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb29336/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,12
"22704","22704","75033",0.981692894648846,"22704_irnt",22704,"both","Home location - north co-ordinate (rounded)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb29336/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,19
"2277","2277","67962",0.105834352747177,"2277",2277,"both","Frequency of solarium/sunlamp use","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle",FALSE,FALSE,NA,3
"2306","2306","73172",0.0141334771582485,"2306",2306,"both","Weight change compared with 1 year ago","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","body",FALSE,FALSE,NA,2
"23099","23099","72747",0.0859060871575334,"23099_irnt",23099,"both","Body fat percentage","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,295
"23100","23100","72655",0.0331543814863978,"23100_irnt",23100,"both","Whole body fat mass","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,322
"23101","23101","72798",0.29548447479354,"23101_irnt",23101,"both","Whole body fat-free mass","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,458
"23102","23102","72805",0.294160743408887,"23102_irnt",23102,"both","Whole body water mass","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,459
"23104","23104","72805",0.0532448658338948,"23104_irnt",23104,"both","Body mass index (BMI)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,338
"23105","23105","72803",0.246173196084678,"23105_irnt",23105,"both","Basal metabolic rate","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,449
"23106","23106","72794",0.150076991750022,"23106_irnt",23106,"both","Impedance of whole body","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,395
"23107","23107","72804",0.0130079994281781,"23107_irnt",23107,"both","Impedance of leg (right)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,362
"23109","23109","72796",0.230848196228767,"23109_irnt",23109,"both","Impedance of arm (right)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,349
"23110","23110","72801",0.227135369030356,"23110_irnt",23110,"both","Impedance of arm (left)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,357
"23111","23111","72804",0.261673272979712,"23111_irnt",23111,"both","Leg fat percentage (right)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,286
"23112","23112","72803",0.0451909955404965,"23112_irnt",23112,"both","Leg fat mass (right)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,306
"23113","23113","72802",0.252023287387768,"23113_irnt",23113,"both","Leg fat-free mass (right)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,423
"23114","23114","72801",0.258482971442145,"23114_irnt",23114,"both","Leg predicted mass (right)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,423
"23115","23115","72799",0.275702369112046,"23115_irnt",23115,"both","Leg fat percentage (left)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,285
"23116","23116","72798",0.0541786565118178,"23116_irnt",23116,"both","Leg fat mass (left)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,308
"23117","23117","72787",0.252015215942833,"23117_irnt",23117,"both","Leg fat-free mass (left)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,412
"23118","23118","72783",0.258719879060733,"23118_irnt",23118,"both","Leg predicted mass (left)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,410
"23119","23119","72782",0.107200937058525,"23119_irnt",23119,"both","Arm fat percentage (right)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,289
"23120","23120","72778",0.0285802009869522,"23120_irnt",23120,"both","Arm fat mass (right)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,307
"23121","23121","72771",0.309384974454544,"23121_irnt",23121,"both","Arm fat-free mass (right)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,404
"23122","23122","72769",0.311952361848402,"23122_irnt",23122,"both","Arm predicted mass (right)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,400
"23123","23123","72763",0.113882676022985,"23123_irnt",23123,"both","Arm fat percentage (left)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,293
"23124","23124","72752",0.0284500455702607,"23124_irnt",23124,"both","Arm fat mass (left)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,303
"23125","23125","72750",0.292048335321833,"23125_irnt",23125,"both","Arm fat-free mass (left)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,410
"23126","23126","72745",0.295291343735344,"23126_irnt",23126,"both","Arm predicted mass (left)","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,403
"23128","23128","72727",0.058248053832712,"23128_irnt",23128,"both","Trunk fat mass","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,326
"23129","23129","72691",0.310470094667385,"23129_irnt",23129,"both","Trunk fat-free mass","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,453
"23130","23130","72671",0.312913448992093,"23130_irnt",23130,"both","Trunk predicted mass","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","body",FALSE,FALSE,NA,452
"24003","24003","74573",0.995525150871658,"24003_irnt",24003,"both","Nitrogen dioxide air pollution; 2010","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,2
"24004","24004","74573",0.997282348282174,"24004_irnt",24004,"both","Nitrogen oxides air pollution; 2010","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"24005","24005","70396",0.998429862501442,"24005_irnt",24005,"both","Particulate matter air pollution (pm10); 2010","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"24006","24006","70396",0.99275344556606,"24006_irnt",24006,"both","Particulate matter air pollution (pm2.5); 2010","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"24007","24007","70396",0.994872986727513,"24007_irnt",24007,"both","Particulate matter air pollution (pm2.5) absorbance; 2010","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,1
"24008","24008","70396",0.997024634778063,"24008_irnt",24008,"both","Particulate matter air pollution 2.5-10um; 2010","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"24009","24009","74573",0.99784241726746,"24009",24009,"both","Traffic intensity on the nearest road","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"24010","24010","74573",0.96328413057731,"24010_irnt",24010,"both","Inverse distance to the nearest road","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,1
"24011","24011","74573",0.997378042498096,"24011_irnt",24011,"both","Traffic intensity on the nearest major road","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"24012","24012","74573",0.995061601095831,"24012_irnt",24012,"both","Inverse distance to the nearest major road","continuous_irnt",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"24013","24013","74573",0.997596535025852,"24013",24013,"both","Total traffic load on major roads","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,0
"24014","24014","74573",0.998388532758789,"24014",24014,"both","Close to major road","binary",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,2
"24015","24015","74573",0.997700076192604,"24015",24015,"both","Sum of road length of major roads within 100m","ordinal",TRUE,"YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin3/out_bin3..tsv","YES","lifestyle",FALSE,FALSE,NA,0
